?????,Customer_ID,Transaction_Date,Deposit_Amount
6033,C00782,1/29/2024,300
6034,C00108,11/4/2023,100
6035,C00453,8/27/2023,2000
6036,C00463,11/19/2023,1000
6037,C00276,2/17/2024,50
6038,C00646,1/19/2024,5000
6039,C00880,4/17/2023,500
6040,C00564,5/28/2023,50
6041,C00957,3/7/2023,1000
6042,C00059,5/17/2023,200
6043,C00870,3/10/2023,300
6044,C00199,10/14/2023,1000
6045,C00921,8/4/2023,100
6046,C00319,1/21/2024,50
6047,C00533,4/16/2023,1000
6048,C00075,11/18/2023,100
6049,C00261,7/24/2023,300
6050,C00539,11/17/2023,100
6051,C00302,11/1/2023,200
6052,C00498,7/8/2023,500
6053,C00053,1/4/2024,200
6054,C00439,4/8/2023,200
6055,C00374,9/3/2023,100
6056,C00914,12/11/2023,500
6057,C00231,2/24/2024,1000
6058,C00313,6/24/2023,300
6059,C00903,9/2/2023,5000
6060,C00754,11/2/2023,500
6061,C00153,5/18/2023,100
6062,C00633,11/13/2023,500
6063,C00588,7/9/2023,50
6064,C00204,6/14/2023,50
6065,C00113,9/20/2023,300
6066,C00519,3/2/2023,50
6067,C00643,4/3/2023,50
6068,C00816,1/8/2024,50
6069,C00935,10/23/2023,500
6070,C00165,11/21/2023,1000
6071,C00852,12/16/2023,5000
6072,C00147,3/2/2023,300
6073,C00383,1/1/2024,100
6074,C00502,4/15/2023,100
6075,C00336,7/25/2023,200
6076,C00819,1/5/2024,500
6077,C00651,12/2/2023,1000
6078,C00171,12/4/2023,200
6079,C00771,7/14/2023,50
6080,C00098,6/22/2023,200
6081,C00915,6/8/2023,200
6082,C00437,11/7/2023,100
6083,C00709,12/7/2023,50
6084,C00623,5/27/2023,50
6085,C00447,1/11/2024,2000
6086,C00238,10/11/2023,100
6087,C00074,7/25/2023,200
6088,C00968,7/20/2023,5000
6089,C00600,1/15/2024,200
6090,C00425,11/15/2023,200
6091,C00742,12/31/2023,50
6092,C00775,12/20/2023,50
6093,C00876,6/13/2023,100
6094,C00683,11/30/2023,500
6095,C00715,3/21/2023,500
6096,C00108,7/31/2023,300
6097,C00355,6/2/2023,1000
6098,C00853,11/19/2023,300
6099,C00130,8/25/2023,50
6100,C00762,4/29/2023,50
6101,C00349,4/30/2023,50
6102,C00524,10/8/2023,2000
6103,C00611,4/13/2023,100
6104,C00472,8/1/2023,200
6105,C00258,1/18/2024,100
6106,C00041,8/28/2023,100
6107,C00516,10/26/2023,200
6108,C00837,5/19/2023,100
6109,C00189,12/1/2023,50
6110,C00035,4/4/2023,50
6111,C00197,9/20/2023,200
6112,C00691,4/6/2023,100
6113,C00240,11/12/2023,100
6114,C00363,9/16/2023,100
6115,C00713,7/2/2023,100
6116,C00841,11/22/2023,100
6117,C00006,1/30/2024,500
6118,C00807,2/22/2024,200
6119,C00947,11/10/2023,100
6120,C00601,12/7/2023,50
6121,C00304,1/13/2024,100
6122,C00702,5/19/2023,200
6123,C00493,6/28/2023,2000
6124,C00915,11/16/2023,1000
6125,C00809,12/26/2023,500
6126,C00070,1/8/2024,50
6127,C00478,7/12/2023,200
6128,C00152,8/1/2023,50
6129,C00395,12/21/2023,100
6130,C00714,1/2/2024,2000
6131,C00796,8/19/2023,100
6132,C00020,8/12/2023,50
6133,C00415,7/15/2023,50
6134,C00832,7/21/2023,50
6135,C00422,4/6/2023,100
6136,C00814,11/11/2023,2000
6137,C00262,11/22/2023,50
6138,C00750,4/23/2023,1000
6139,C00026,11/15/2023,50
6140,C00494,6/13/2023,5000
6141,C00029,12/6/2023,300
6142,C00924,8/1/2023,100
6143,C00127,3/18/2023,500
6144,C00420,10/30/2023,100
6145,C00847,2/29/2024,50
6146,C00556,6/26/2023,500
6147,C00472,12/23/2023,50
6148,C00127,7/23/2023,50
6149,C00129,10/20/2023,1000
6150,C00560,2/7/2024,50
6151,C00753,12/2/2023,200
6152,C00603,1/2/2024,500
6153,C00724,3/12/2023,500
6154,C00397,8/22/2023,200
6155,C00052,10/10/2023,50
6156,C00218,11/30/2023,200
6157,C00378,9/18/2023,300
6158,C00242,3/21/2023,50
6159,C00494,3/15/2023,1000
6160,C00172,8/4/2023,50
6161,C00487,12/15/2023,1000
6162,C00863,3/14/2023,100
6163,C00240,5/30/2023,200
6164,C00684,5/29/2023,50
6165,C00534,10/23/2023,2000
6166,C00717,10/2/2023,50
6167,C00104,6/15/2023,2000
6168,C00724,11/30/2023,500
6169,C00019,8/24/2023,50
6170,C00795,2/5/2024,2000
6171,C00334,10/2/2023,300
6172,C00524,2/2/2024,200
6173,C00699,3/6/2023,200
6174,C00898,2/23/2024,500
6175,C00726,1/14/2024,2000
6176,C00424,12/27/2023,300
6177,C00783,5/26/2023,100
6178,C00335,11/17/2023,500
6179,C00587,6/23/2023,50
6180,C00332,4/10/2023,100
6181,C00567,1/7/2024,50
6182,C00165,11/11/2023,2000
6183,C00882,9/26/2023,50
6184,C00693,12/6/2023,300
6185,C00256,10/27/2023,1000
6186,C00346,11/10/2023,500
6187,C00934,11/28/2023,1000
6188,C00095,5/19/2023,50
6189,C00528,5/8/2023,200
6190,C00487,6/18/2023,300
6191,C00131,7/13/2023,100
6192,C00649,7/17/2023,200
6193,C00627,5/31/2023,500
6194,C00868,2/1/2024,200
6195,C00367,9/27/2023,50
6196,C00440,5/1/2023,50
6197,C00837,2/20/2024,300
6198,C00577,1/30/2024,1000
6199,C00169,10/11/2023,1000
6200,C00385,3/20/2023,200
6201,C00648,8/23/2023,1000
6202,C00756,1/19/2024,50
6203,C00687,4/23/2023,500
6204,C00583,3/14/2023,200
6205,C00835,5/18/2023,200
6206,C00093,11/27/2023,300
6207,C00180,5/15/2023,200
6208,C00287,7/14/2023,200
6209,C00359,3/17/2023,200
6210,C00972,4/30/2023,500
6211,C00333,12/9/2023,500
6212,C00844,8/5/2023,100
6213,C00830,1/28/2024,300
6214,C00683,11/19/2023,500
6215,C00464,5/25/2023,500
6216,C00122,1/14/2024,100
6217,C00210,11/9/2023,1000
6218,C00167,6/3/2023,200
6219,C00398,9/15/2023,100
6220,C00969,7/5/2023,500
6221,C00513,11/24/2023,200
6222,C00824,4/29/2023,100
6223,C00393,1/11/2024,50
6224,C00975,9/14/2023,200
6225,C00824,6/3/2023,50
6226,C00316,7/23/2023,1000
6227,C00680,11/23/2023,50
6228,C00661,5/12/2023,100
6229,C00312,5/25/2023,500
6230,C00066,11/7/2023,2000
6231,C00369,5/6/2023,100
6232,C00366,12/17/2023,100
6233,C00039,11/17/2023,300
6234,C00701,5/4/2023,100
6235,C00191,6/20/2023,50
6236,C00460,9/4/2023,1000
6237,C00901,4/10/2023,2000
6238,C00178,8/18/2023,50
6239,C00318,11/20/2023,200
6240,C00590,5/3/2023,200
6241,C00685,4/5/2023,500
6242,C00326,8/15/2023,2000
6243,C00653,11/16/2023,200
6244,C00427,7/19/2023,50
6245,C00274,11/11/2023,500
6246,C00792,1/13/2024,500
6247,C00692,10/31/2023,1000
6248,C00268,11/19/2023,200
6249,C00677,1/24/2024,100
6250,C00610,12/3/2023,50
6251,C00234,9/22/2023,2000
6252,C00884,1/21/2024,100
6253,C00109,11/2/2023,100
6254,C00178,6/8/2023,100
6255,C00221,11/17/2023,200
6256,C00970,12/28/2023,200
6257,C00790,4/25/2023,1000
6258,C00221,2/2/2024,300
6259,C00690,3/14/2023,50
6260,C00177,12/29/2023,500
6261,C00054,5/10/2023,100
6262,C00839,5/16/2023,200
6263,C00658,5/4/2023,50
6264,C00196,2/26/2024,200
6265,C00048,6/21/2023,100
6266,C00329,1/26/2024,300
6267,C00775,4/19/2023,1000
6268,C00807,4/7/2023,2000
6269,C00934,3/15/2023,100
6270,C00963,8/30/2023,500
6271,C00608,3/17/2023,500
6272,C00225,7/26/2023,5000
6273,C00184,10/7/2023,200
6274,C00312,5/13/2023,2000
6275,C00468,11/2/2023,100
6276,C00913,1/21/2024,50
6277,C00048,5/16/2023,50
6278,C00697,8/29/2023,200
6279,C00166,7/8/2023,1000
6280,C00481,1/23/2024,100
6281,C00445,5/13/2023,100
6282,C00611,12/24/2023,500
6283,C00810,5/6/2023,300
6284,C00321,4/10/2023,100
6285,C00374,7/3/2023,50
6286,C00654,1/15/2024,50
6287,C00891,4/12/2023,100
6288,C00791,9/30/2023,500
6289,C00525,7/21/2023,5000
6290,C00006,11/13/2023,300
6291,C00127,3/11/2023,50
6292,C00086,5/22/2023,100
6293,C00241,5/13/2023,200
6294,C00107,3/8/2023,50
6295,C00388,4/24/2023,50
6296,C00368,1/11/2024,200
6297,C00931,7/25/2023,200
6298,C00700,10/5/2023,100
6299,C00914,10/28/2023,500
6300,C00949,11/25/2023,2000
6301,C00932,3/17/2023,50
6302,C00259,10/14/2023,100
6303,C00458,9/30/2023,100
6304,C00446,3/1/2023,200
6305,C00996,5/24/2023,500
6306,C00444,11/4/2023,1000
6307,C00308,6/24/2023,5000
6308,C00051,9/28/2023,1000
6309,C00226,1/3/2024,500
6310,C00521,1/13/2024,200
6311,C00797,1/12/2024,1000
6312,C00571,11/29/2023,200
6313,C00403,3/22/2023,100
6314,C00627,10/26/2023,1000
6315,C00172,2/28/2024,100
6316,C00049,3/1/2023,500
6317,C00769,1/23/2024,2000
6318,C00318,2/12/2024,2000
6319,C00642,8/31/2023,500
6320,C00911,8/14/2023,50
6321,C00889,4/13/2023,100
6322,C00654,12/8/2023,2000
6323,C00346,9/25/2023,500
6324,C00922,1/31/2024,100
6325,C00322,3/25/2023,100
6326,C00026,3/6/2023,200
6327,C00745,6/9/2023,500
6328,C00964,2/11/2024,100
6329,C00441,10/27/2023,200
6330,C00393,3/16/2023,200
6331,C00893,9/21/2023,500
6332,C00107,9/3/2023,100
6333,C00536,5/22/2023,300
6334,C00312,9/11/2023,200
6335,C00776,9/26/2023,50
6336,C00447,8/23/2023,50
6337,C00593,12/29/2023,200
6338,C00126,10/17/2023,300
6339,C00322,7/27/2023,50
6340,C00090,12/10/2023,50
6341,C00655,9/22/2023,50
6342,C00146,4/13/2023,50
6343,C00240,7/8/2023,50
6344,C00648,6/11/2023,100
6345,C00563,10/4/2023,100
6346,C00824,10/10/2023,500
6347,C00220,11/11/2023,50
6348,C00207,4/13/2023,100
6349,C00559,2/21/2024,1000
6350,C00266,1/16/2024,300
6351,C00203,7/21/2023,100
6352,C00636,9/1/2023,500
6353,C00995,1/29/2024,50
6354,C00536,6/7/2023,1000
6355,C00501,10/11/2023,50
6356,C00343,4/13/2023,50
6357,C00456,9/18/2023,300
6358,C00080,1/5/2024,200
6359,C00598,12/29/2023,50
6360,C00955,3/27/2023,500
6361,C00915,6/4/2023,100
6362,C00530,1/1/2024,200
6363,C00373,4/21/2023,300
6364,C00366,1/28/2024,200
6365,C00967,3/23/2023,100
6366,C00678,3/22/2023,2000
6367,C00845,3/12/2023,500
6368,C00144,8/9/2023,500
6369,C00552,7/14/2023,100
6370,C00187,4/29/2023,300
6371,C00320,12/18/2023,2000
6372,C00865,3/24/2023,1000
6373,C00973,2/5/2024,1000
6374,C00458,6/3/2023,100
6375,C00969,12/1/2023,500
6376,C00960,5/30/2023,500
6377,C00958,11/10/2023,100
6378,C00294,4/9/2023,100
6379,C00603,7/19/2023,2000
6380,C00908,7/5/2023,200
6381,C00598,7/10/2023,500
6382,C00972,4/12/2023,500
6383,C00021,1/16/2024,500
6384,C00711,4/25/2023,500
6385,C00490,8/19/2023,500
6386,C00826,6/26/2023,1000
6387,C00576,2/29/2024,5000
6388,C00338,9/24/2023,500
6389,C00921,7/19/2023,1000
6390,C00466,2/26/2024,50
6391,C00955,1/22/2024,50
6392,C00739,12/24/2023,2000
6393,C00692,12/2/2023,1000
6394,C00230,7/12/2023,50
6395,C00748,8/10/2023,50
6396,C00095,10/31/2023,2000
6397,C00995,5/15/2023,200
6398,C00341,10/12/2023,1000
6399,C00656,11/23/2023,500
6400,C00316,4/10/2023,500
6401,C00568,10/28/2023,500
6402,C00866,6/8/2023,500
6403,C00635,5/30/2023,5000
6404,C00789,10/7/2023,300
6405,C00477,4/12/2023,50
6406,C00716,3/16/2023,300
6407,C00383,6/21/2023,500
6408,C00551,10/25/2023,500
6409,C00993,9/23/2023,100
6410,C00936,11/8/2023,2000
6411,C00219,12/27/2023,100
6412,C00412,8/12/2023,200
6413,C00586,4/25/2023,500
6414,C00767,5/30/2023,200
6415,C00442,7/16/2023,200
6416,C00090,4/24/2023,2000
6417,C00516,4/3/2023,100
6418,C00695,11/3/2023,200
6419,C00443,8/4/2023,100
6420,C00201,5/11/2023,100
6421,C00130,11/15/2023,200
6422,C00985,3/31/2023,1000
6423,C00426,6/19/2023,100
6424,C00854,8/23/2023,100
6425,C00664,4/13/2023,50
6426,C00812,10/9/2023,500
6427,C00560,8/22/2023,50
6428,C00105,5/17/2023,1000
6429,C00875,1/1/2024,50
6430,C00414,10/16/2023,50
6431,C00340,5/31/2023,500
6432,C00555,8/26/2023,300
6433,C00654,2/4/2024,100
6434,C00468,10/8/2023,50
6435,C00679,7/27/2023,1000
6436,C00335,5/1/2023,100
6437,C00481,12/12/2023,100
6438,C00950,7/24/2023,100
6439,C00444,12/23/2023,2000
6440,C00552,8/26/2023,300
6441,C00318,8/11/2023,100
6442,C00487,9/13/2023,100
6443,C00946,7/28/2023,50
6444,C00937,6/21/2023,1000
6445,C00135,12/2/2023,50
6446,C00353,8/24/2023,2000
6447,C00950,10/8/2023,300
6448,C00337,2/29/2024,500
6449,C00914,9/18/2023,100
6450,C00052,7/29/2023,300
6451,C00288,8/7/2023,2000
6452,C00990,6/7/2023,50
6453,C00825,1/16/2024,50
6454,C00669,2/25/2024,300
6455,C00445,8/3/2023,50
6456,C00473,4/9/2023,100
6457,C00835,2/3/2024,200
6458,C00228,7/26/2023,2000
6459,C00239,6/26/2023,300
6460,C00853,5/30/2023,100
6461,C00868,6/13/2023,200
6462,C00707,9/23/2023,1000
6463,C00873,11/3/2023,100
6464,C00149,1/23/2024,50
6465,C00112,4/25/2023,200
6466,C00587,11/13/2023,200
6467,C00499,4/2/2023,100
6468,C00613,4/12/2023,1000
6469,C00407,6/13/2023,100
6470,C00046,3/16/2023,5000
6471,C00200,1/19/2024,300
6472,C00170,10/9/2023,100
6473,C00377,9/23/2023,100
6474,C00481,11/23/2023,300
6475,C00172,3/12/2023,50
6476,C00105,10/9/2023,50
6477,C00433,2/11/2024,200
6478,C00071,2/9/2024,100
6479,C00258,8/19/2023,2000
6480,C00606,10/1/2023,500
6481,C00758,9/4/2023,200
6482,C00749,12/16/2023,100
6483,C00017,9/23/2023,500
6484,C00598,1/19/2024,300
6485,C00776,12/24/2023,2000
6486,C00413,1/16/2024,200
6487,C00712,5/2/2023,2000
6488,C00623,10/24/2023,200
6489,C00699,6/21/2023,200
6490,C00714,11/19/2023,100
6491,C00572,6/15/2023,50
6492,C00198,4/24/2023,300
6493,C00698,5/26/2023,100
6494,C00913,10/17/2023,1000
6495,C00675,1/25/2024,200
6496,C00959,11/19/2023,2000
6497,C00174,8/7/2023,50
6498,C00990,5/10/2023,500
6499,C00131,3/6/2023,5000
6500,C00480,6/7/2023,300
6501,C00751,2/12/2024,500
6502,C00696,5/7/2023,50
6503,C00416,5/21/2023,500
6504,C00627,8/3/2023,1000
6505,C00492,11/30/2023,300
6506,C00811,8/12/2023,50
6507,C00033,4/13/2023,1000
6508,C00725,9/19/2023,100
6509,C00133,5/29/2023,100
6510,C00777,9/15/2023,50
6511,C00141,1/19/2024,100
6512,C00062,1/15/2024,200
6513,C00763,7/28/2023,500
6514,C00483,11/22/2023,50
6515,C00406,1/19/2024,300
6516,C00989,4/26/2023,300
6517,C00476,3/14/2023,50
6518,C00716,10/4/2023,2000
6519,C00218,6/23/2023,200
6520,C00821,6/15/2023,500
6521,C00533,8/13/2023,500
6522,C00756,3/15/2023,200
6523,C00440,3/3/2023,300
6524,C00083,8/24/2023,200
6525,C00902,2/22/2024,200
6526,C00391,9/8/2023,5000
6527,C00052,3/31/2023,1000
6528,C00665,2/4/2024,1000
6529,C00219,8/30/2023,1000
6530,C00941,8/31/2023,2000
6531,C00429,3/26/2023,200
6532,C00174,6/5/2023,500
6533,C00331,6/3/2023,1000
6534,C00691,7/1/2023,50
6535,C00115,9/1/2023,100
6536,C00243,3/22/2023,100
6537,C00674,5/24/2023,200
6538,C00719,1/6/2024,500
6539,C00378,3/8/2023,100
6540,C00750,5/18/2023,50
6541,C00798,9/10/2023,200
6542,C00744,7/14/2023,50
6543,C00044,9/7/2023,1000
6544,C00864,8/7/2023,2000
6545,C00821,3/24/2023,100
6546,C00582,4/4/2023,50
6547,C00887,9/22/2023,1000
6548,C00816,6/1/2023,500
6549,C00695,8/20/2023,50
6550,C00554,3/5/2023,300
6551,C00391,1/12/2024,200
6552,C00851,9/18/2023,200
6553,C00404,9/4/2023,100
6554,C00713,10/11/2023,200
6555,C00794,8/22/2023,1000
6556,C00696,6/22/2023,2000
6557,C00830,6/20/2023,500
6558,C00310,3/14/2023,100
6559,C00405,11/16/2023,100
6560,C00877,6/13/2023,300
6561,C00997,8/26/2023,300
6562,C00740,2/23/2024,100
6563,C00508,11/23/2023,500
6564,C00147,10/10/2023,500
6565,C00565,7/10/2023,100
6566,C00741,6/16/2023,50
6567,C00988,5/1/2023,200
6568,C00291,6/6/2023,300
6569,C00720,2/23/2024,500
6570,C00867,9/21/2023,50
6571,C00028,3/23/2023,2000
6572,C00265,6/7/2023,1000
6573,C00192,11/24/2023,50
6574,C00025,12/21/2023,500
6575,C00740,1/10/2024,500
6576,C00162,9/5/2023,100
6577,C00281,2/4/2024,100
6578,C00718,8/28/2023,200
6579,C00897,10/23/2023,100
6580,C00367,1/24/2024,300
6581,C00696,4/12/2023,2000
6582,C00199,10/2/2023,300
6583,C00133,4/9/2023,300
6584,C00093,5/8/2023,50
6585,C00802,9/1/2023,2000
6586,C00334,5/30/2023,100
6587,C00031,12/2/2023,100
6588,C00006,2/5/2024,50
6589,C00988,7/30/2023,500
6590,C00762,5/19/2023,1000
6591,C00948,3/29/2023,2000
6592,C00931,8/24/2023,50
6593,C00548,11/20/2023,500
6594,C00092,9/6/2023,50
6595,C00656,5/5/2023,100
6596,C00194,12/26/2023,500
6597,C00582,11/25/2023,500
6598,C00575,7/18/2023,200
6599,C00886,12/5/2023,50
6600,C00782,3/13/2023,2000
6601,C00752,11/2/2023,1000
6602,C00861,1/10/2024,300
6603,C00526,7/28/2023,200
6604,C00018,11/7/2023,300
6605,C00807,4/18/2023,1000
6606,C00138,2/7/2024,300
6607,C00570,12/20/2023,100
6608,C00089,8/25/2023,300
6609,C00196,4/8/2023,200
6610,C00389,6/16/2023,50
6611,C00150,5/2/2023,50
6612,C00302,9/10/2023,200
6613,C00282,12/10/2023,300
6614,C00106,4/18/2023,300
6615,C00247,4/23/2023,2000
6616,C00568,4/13/2023,1000
6617,C00580,9/16/2023,200
6618,C00070,9/6/2023,1000
6619,C00087,1/9/2024,50
6620,C00943,7/6/2023,200
6621,C00398,7/14/2023,1000
6622,C00630,7/23/2023,500
6623,C00130,2/15/2024,500
6624,C00920,9/14/2023,2000
6625,C00625,12/8/2023,100
6626,C00428,12/5/2023,300
6627,C00928,7/25/2023,50
6628,C00667,4/25/2023,500
6629,C00456,8/8/2023,500
6630,C00746,1/4/2024,500
6631,C00286,7/31/2023,300
6632,C00377,6/19/2023,50
6633,C00985,12/24/2023,200
6634,C00837,10/6/2023,50
6635,C00471,4/27/2023,50
6636,C00596,7/18/2023,100
6637,C00073,6/26/2023,2000
6638,C00515,3/7/2023,500
6639,C00864,11/14/2023,100
6640,C00789,2/12/2024,1000
6641,C00323,10/1/2023,100
6642,C00015,1/24/2024,2000
6643,C00862,6/4/2023,300
6644,C00592,6/3/2023,200
6645,C00801,7/9/2023,2000
6646,C00948,5/12/2023,50
6647,C00155,10/3/2023,300
6648,C00589,4/3/2023,200
6649,C00567,4/14/2023,100
6650,C00002,1/24/2024,50
6651,C00025,5/30/2023,500
6652,C00689,4/5/2023,200
6653,C00068,2/15/2024,200
6654,C00409,2/14/2024,5000
6655,C00267,5/27/2023,100
6656,C00869,10/2/2023,300
6657,C00062,5/6/2023,200
6658,C00908,12/30/2023,200
6659,C00816,9/17/2023,1000
6660,C00411,8/27/2023,50
6661,C00641,10/5/2023,100
6662,C00386,12/6/2023,2000
6663,C00717,9/23/2023,1000
6664,C00798,2/12/2024,100
6665,C00657,10/31/2023,50
6666,C00537,11/25/2023,100
6667,C00068,2/1/2024,500
6668,C00081,8/10/2023,500
6669,C00137,9/6/2023,500
6670,C00416,7/26/2023,500
6671,C00135,10/5/2023,500
6672,C00865,1/11/2024,100
6673,C00935,12/18/2023,1000
6674,C00573,7/9/2023,50
6675,C00027,8/25/2023,200
6676,C00788,3/6/2023,1000
6677,C00815,4/30/2023,200
6678,C00532,9/12/2023,2000
6679,C00038,8/12/2023,5000
6680,C00942,3/15/2023,5000
6681,C00754,7/4/2023,100
6682,C00681,11/12/2023,500
6683,C00608,4/19/2023,300
6684,C00007,7/22/2023,1000
6685,C00853,2/12/2024,1000
6686,C00738,6/15/2023,100
6687,C00354,4/3/2023,1000
6688,C00033,9/6/2023,100
6689,C00735,2/24/2024,500
6690,C00202,1/22/2024,50
6691,C00592,6/15/2023,500
6692,C00850,10/12/2023,50
6693,C00907,12/13/2023,500
6694,C00781,2/11/2024,100
6695,C00815,1/22/2024,100
6696,C00260,4/19/2023,200
6697,C00073,10/27/2023,100
6698,C00962,10/28/2023,100
6699,C00042,10/28/2023,100
6700,C00924,4/19/2023,100
6701,C00744,1/30/2024,100
6702,C00239,12/25/2023,1000
6703,C00899,9/21/2023,300
6704,C00384,6/5/2023,50
6705,C00545,2/11/2024,100
6706,C00371,1/16/2024,50
6707,C00957,3/8/2023,100
6708,C01000,5/26/2023,2000
6709,C00768,8/18/2023,50
6710,C00271,1/31/2024,50
6711,C00852,5/22/2023,200
6712,C00573,2/8/2024,500
6713,C00784,5/13/2023,500
6714,C00347,9/8/2023,500
6715,C00585,12/15/2023,1000
6716,C00051,12/27/2023,100
6717,C00453,3/11/2023,50
6718,C00883,4/27/2023,50
6719,C00216,7/31/2023,1000
6720,C00076,8/27/2023,50
6721,C00571,2/14/2024,100
6722,C00080,10/10/2023,100
6723,C00913,1/17/2024,1000
6724,C00875,12/24/2023,100
6725,C00113,8/1/2023,500
6726,C00594,5/8/2023,50
6727,C00059,3/22/2023,100
6728,C00461,3/13/2023,100
6729,C00738,3/22/2023,5000
6730,C00134,12/16/2023,100
6731,C00308,7/31/2023,50
6732,C00487,12/2/2023,500
6733,C00701,2/13/2024,200
6734,C00990,11/27/2023,200
6735,C00291,3/2/2023,50
6736,C00228,1/4/2024,50
6737,C00747,11/22/2023,1000
6738,C00219,4/2/2023,50
6739,C00463,2/24/2024,1000
6740,C00238,11/10/2023,200
6741,C00519,1/29/2024,200
6742,C00813,7/16/2023,2000
6743,C00290,11/20/2023,200
6744,C00108,9/13/2023,50
6745,C00626,11/3/2023,300
6746,C00197,7/19/2023,300
6747,C00905,10/22/2023,50
6748,C00689,10/9/2023,200
6749,C00852,6/4/2023,50
6750,C00508,4/20/2023,300
6751,C00887,2/17/2024,50
6752,C00613,7/28/2023,1000
6753,C00175,4/20/2023,50
6754,C00905,2/8/2024,100
6755,C00367,9/14/2023,300
6756,C00838,7/17/2023,100
6757,C00820,7/29/2023,200
6758,C00704,12/15/2023,100
6759,C00203,6/9/2023,1000
6760,C00608,5/29/2023,1000
6761,C00484,7/17/2023,1000
6762,C00265,2/6/2024,100
6763,C00469,7/20/2023,500
6764,C00346,9/9/2023,1000
6765,C00268,8/26/2023,200
6766,C00852,7/5/2023,2000
6767,C00292,9/13/2023,200
6768,C00959,6/17/2023,200
6769,C00168,4/14/2023,5000
6770,C00487,11/26/2023,2000
6771,C00074,11/30/2023,5000
6772,C00501,9/11/2023,200
6773,C00292,11/12/2023,100
6774,C00246,3/10/2023,500
6775,C00325,9/15/2023,200
6776,C00104,1/18/2024,200
6777,C00327,11/4/2023,300
6778,C00967,5/17/2023,200
6779,C00223,10/25/2023,1000
6780,C00470,6/2/2023,300
6781,C00026,2/21/2024,1000
6782,C00415,2/12/2024,1000
6783,C00958,1/25/2024,500
6784,C00371,8/4/2023,500
6785,C00650,12/7/2023,500
6786,C00386,5/25/2023,100
6787,C00465,4/16/2023,200
6788,C00010,3/8/2023,1000
6789,C00805,3/22/2023,50
6790,C00661,1/7/2024,300
6791,C00749,2/7/2024,1000
6792,C00579,6/27/2023,2000
6793,C00848,6/21/2023,200
6794,C00169,7/30/2023,200
6795,C00491,1/25/2024,2000
6796,C00013,12/26/2023,200
6797,C00283,3/12/2023,200
6798,C00058,12/29/2023,200
6799,C00520,6/21/2023,200
6800,C00781,5/15/2023,100
6801,C00325,11/10/2023,300
6802,C00271,3/16/2023,1000
6803,C00373,4/26/2023,2000
6804,C00654,6/13/2023,200
6805,C00867,7/4/2023,100
6806,C00574,9/3/2023,50
6807,C00539,8/11/2023,1000
6808,C00850,5/18/2023,200
6809,C00937,3/8/2023,300
6810,C00668,7/22/2023,50
6811,C00744,2/27/2024,200
6812,C00614,1/7/2024,50
6813,C00486,2/6/2024,500
6814,C00167,4/25/2023,50
6815,C00608,11/25/2023,500
6816,C00298,6/4/2023,300
6817,C00005,10/25/2023,200
6818,C00517,12/25/2023,50
6819,C00039,6/11/2023,50
6820,C00421,10/30/2023,100
6821,C00547,6/12/2023,100
6822,C00267,3/10/2023,2000
6823,C00494,1/20/2024,100
6824,C00193,7/27/2023,100
6825,C00796,8/13/2023,200
6826,C00229,2/13/2024,500
6827,C00760,9/23/2023,200
6828,C00667,12/25/2023,100
6829,C00284,6/12/2023,1000
6830,C00023,1/1/2024,100
6831,C00292,2/29/2024,50
6832,C00702,3/19/2023,50
6833,C00282,3/31/2023,500
6834,C00222,7/31/2023,300
6835,C00700,4/14/2023,200
6836,C00653,1/1/2024,100
6837,C00546,10/2/2023,100
6838,C00567,9/1/2023,100
